series_id,category,value,timestamp
M976,MACRO,2235.26,1987-01
M976,MACRO,2250.34,1987-02
M976,MACRO,2243.72,1987-03
M976,MACRO,2256.78,1987-04
M976,MACRO,2269.08,1987-05
M976,MACRO,2257.48,1987-06
M976,MACRO,2269.64,1987-07
M976,MACRO,2297.66,1987-08
M976,MACRO,2291.7,1987-09
M976,MACRO,2311.74,1987-10
M976,MACRO,2324.98,1987-11
M976,MACRO,2325.52,1987-12
M976,MACRO,2358.94,1988-01
M976,MACRO,2380.9,1988-02
M976,MACRO,2388.74,1988-03
M976,MACRO,2415.94,1988-04
M976,MACRO,2433.62,1988-05
M976,MACRO,2437.6,1988-06
M976,MACRO,2452.96,1988-07
M976,MACRO,2478.48,1988-08
M976,MACRO,2468.7,1988-09
M976,MACRO,2490.28,1988-10
M976,MACRO,2498.24,1988-11
M976,MACRO,2499.14,1988-12
M976,MACRO,2538.12,1989-01
M976,MACRO,2551.3,1989-02
M976,MACRO,2554.74,1989-03
M976,MACRO,2591.88,1989-04
M976,MACRO,2599.28,1989-05
M976,MACRO,2597.38,1989-06
M976,MACRO,2620.62,1989-07
M976,MACRO,2631.86,1989-08
M976,MACRO,2615.36,1989-09
M976,MACRO,2625.7,1989-10
M976,MACRO,2625.54,1989-11
M976,MACRO,2594.94,1989-12
M976,MACRO,2652.64,1990-01
M976,MACRO,2673.06,1990-02
M976,MACRO,2663.7,1990-03
M976,MACRO,2670.38,1990-04
M976,MACRO,2679.16,1990-05
M976,MACRO,2660.46,1990-06
M976,MACRO,2701.64,1990-07
M976,MACRO,2725.82,1990-08
M976,MACRO,2759.44,1990-09
M976,MACRO,2787.96,1990-10
M976,MACRO,2780.14,1990-11
M976,MACRO,2759.7,1990-12
M976,MACRO,2802.86,1991-01
M976,MACRO,2802.44,1991-02
M976,MACRO,2769.98,1991-03
M976,MACRO,2781.26,1991-04
M976,MACRO,2756.74,1991-05
M976,MACRO,2722.86,1991-06
M976,MACRO,2720.46,1991-07
M976,MACRO,2726.96,1991-08
M976,MACRO,2729.08,1991-09
M976,MACRO,2751.94,1991-10
M976,MACRO,2749.46,1991-11
M976,MACRO,2723.64,1991-12
M976,MACRO,2749.32,1992-01
M976,MACRO,2760.14,1992-02
M976,MACRO,2751.26,1992-03
M976,MACRO,2770.98,1992-04
M976,MACRO,2785.08,1992-05
M976,MACRO,2763.3,1992-06
M976,MACRO,2801.16,1992-07
M976,MACRO,2835.52,1992-08
M976,MACRO,2833.3,1992-09
M976,MACRO,2858.78,1992-10
M976,MACRO,2834.22,1992-11
M976,MACRO,2807.74,1992-12
M976,MACRO,2861.32,1993-01
M976,MACRO,2858.08,1993-02
M976,MACRO,2849.96,1993-03
M976,MACRO,2897.3,1993-04
M976,MACRO,2882.18,1993-05
M976,MACRO,2855.94,1993-06
M976,MACRO,2862.68,1993-07
M976,MACRO,2879.68,1993-08
M976,MACRO,2856.62,1993-09
M976,MACRO,2864.48,1993-10
M976,MACRO,2844.12,1993-11
M976,MACRO,2791.32,1993-12
M976,MACRO,2818.98,1994-01
M976,MACRO,2834.6,1994-02
M977,MACRO,6160.58,1983-01
M977,MACRO,6132.46,1983-02
M977,MACRO,6058.78,1983-03
M977,MACRO,6065.68,1983-04
M977,MACRO,6080.14,1983-05
M977,MACRO,6087.86,1983-06
M977,MACRO,6106.2,1983-07
M977,MACRO,6141.84,1983-08
M977,MACRO,6169.18,1983-09
M977,MACRO,6197.44,1983-10
M977,MACRO,6222.48,1983-11
M977,MACRO,6247.58,1983-12
M977,MACRO,6232.7,1984-01
M977,MACRO,6298.7,1984-02
M977,MACRO,6377.58,1984-03
M977,MACRO,6444.24,1984-04
M977,MACRO,6530.2,1984-05
M977,MACRO,6597.38,1984-06
M977,MACRO,6655.6,1984-07
M977,MACRO,6730.46,1984-08
M977,MACRO,6772.46,1984-09
M977,MACRO,6806.62,1984-10
M977,MACRO,6797.84,1984-11
M977,MACRO,6790.32,1984-12
M977,MACRO,6758.6,1985-01
M977,MACRO,6767.8,1985-02
M977,MACRO,6762.34,1985-03
M977,MACRO,6763.46,1985-04
M977,MACRO,6743.92,1985-05
M977,MACRO,6760.44,1985-06
M977,MACRO,6739.1,1985-07
M977,MACRO,6723.38,1985-08
M977,MACRO,6711.68,1985-09
M977,MACRO,6693.54,1985-10
M977,MACRO,6685.06,1985-11
M977,MACRO,6695.98,1985-12
M977,MACRO,6630,1986-01
M977,MACRO,6606.46,1986-02
M977,MACRO,6593.44,1986-03
M977,MACRO,6584.16,1986-04
M977,MACRO,6557.82,1986-05
M977,MACRO,6546.12,1986-06
M977,MACRO,6532.46,1986-07
M977,MACRO,6496.24,1986-08
M977,MACRO,6473.2,1986-09
M977,MACRO,6463.14,1986-10
M977,MACRO,6466.44,1986-11
M977,MACRO,6453.38,1986-12
M977,MACRO,6467.54,1987-01
M977,MACRO,6470.12,1987-02
M977,MACRO,6477.6,1987-03
M977,MACRO,6494.64,1987-04
M977,MACRO,6519.46,1987-05
M977,MACRO,6529.94,1987-06
M977,MACRO,6544.64,1987-07
M977,MACRO,6585,1987-08
M977,MACRO,6616.26,1987-09
M977,MACRO,6649.32,1987-10
M977,MACRO,6709.68,1987-11
M977,MACRO,6761.5,1987-12
M977,MACRO,6794.66,1988-01
M977,MACRO,6849.74,1988-02
M977,MACRO,6891.14,1988-03
M977,MACRO,6926.46,1988-04
M977,MACRO,6987.3,1988-05
M977,MACRO,7037.04,1988-06
M977,MACRO,7069.32,1988-07
M977,MACRO,7106.76,1988-08
M977,MACRO,7154.82,1988-09
M977,MACRO,7188.18,1988-10
M977,MACRO,7246.94,1988-11
M977,MACRO,7348.44,1988-12
M977,MACRO,7416.96,1989-01
M977,MACRO,7456.36,1989-02
M977,MACRO,7514.58,1989-03
M977,MACRO,7567.12,1989-04
M977,MACRO,7613.84,1989-05
M977,MACRO,7661.28,1989-06
M977,MACRO,7728.62,1989-07
M977,MACRO,7738.26,1989-08
M977,MACRO,7723.14,1989-09
M977,MACRO,7734.24,1989-10
M977,MACRO,7762.62,1989-11
M977,MACRO,7738.22,1989-12
M977,MACRO,7814.42,1990-01
M977,MACRO,7824.4,1990-02
M977,MACRO,7815.1,1990-03
M977,MACRO,7839.04,1990-04
M977,MACRO,7869.24,1990-05
M977,MACRO,7850.06,1990-06
M977,MACRO,7906.12,1990-07
M977,MACRO,7920.76,1990-08
M977,MACRO,7974.7,1990-09
M977,MACRO,7992.98,1990-10
M977,MACRO,8023.46,1990-11
M977,MACRO,7981.36,1990-12
M977,MACRO,7983.74,1991-01
M977,MACRO,7984.18,1991-02
M977,MACRO,7936.76,1991-03
M977,MACRO,7923.04,1991-04
M977,MACRO,7856.26,1991-05
M977,MACRO,7826.8,1991-06
M977,MACRO,7784.38,1991-07
M977,MACRO,7746.94,1991-08
M977,MACRO,7775.02,1991-09
M977,MACRO,7751.1,1991-10
M977,MACRO,7754.24,1991-11
M977,MACRO,7726.96,1991-12
M977,MACRO,7696.56,1992-01
M977,MACRO,7675.42,1992-02
M977,MACRO,7670.16,1992-03
M977,MACRO,7650.04,1992-04
M977,MACRO,7668.08,1992-05
M977,MACRO,7658.16,1992-06
M977,MACRO,7667.38,1992-07
M977,MACRO,7703.72,1992-08
M977,MACRO,7680.26,1992-09
M977,MACRO,7661.9,1992-10
M977,MACRO,7621.1,1992-11
M977,MACRO,7584.76,1992-12
M977,MACRO,7577.96,1993-01
M977,MACRO,7594.66,1993-02
M977,MACRO,7590.78,1993-03
M977,MACRO,7581.6,1993-04
M977,MACRO,7631.82,1993-05
M977,MACRO,7626.52,1993-06
M977,MACRO,7631.22,1993-07
M977,MACRO,7627.84,1993-08
M977,MACRO,7613.78,1993-09
M977,MACRO,7606.02,1993-10
M977,MACRO,7603.62,1993-11
M977,MACRO,7548.5,1993-12
M977,MACRO,7578.16,1994-01
M977,MACRO,7599.46,1994-02
M978,MACRO,3949.16,1983-01
M978,MACRO,3932.74,1983-02
M978,MACRO,3882.44,1983-03
M978,MACRO,3896.32,1983-04
M978,MACRO,3912.78,1983-05
M978,MACRO,3905.46,1983-06
M978,MACRO,3901.72,1983-07
M978,MACRO,3924.92,1983-08
M978,MACRO,3927.8,1983-09
M978,MACRO,3941.94,1983-10
M978,MACRO,3970.14,1983-11
M978,MACRO,3997.08,1983-12
M978,MACRO,3980.46,1984-01
M978,MACRO,4020.72,1984-02
M978,MACRO,4075.78,1984-03
M978,MACRO,4124.52,1984-04
M978,MACRO,4176.58,1984-05
M978,MACRO,4222,1984-06
M978,MACRO,4271.2,1984-07
M978,MACRO,4332.02,1984-08
M978,MACRO,4364.5,1984-09
M978,MACRO,4405.28,1984-10
M978,MACRO,4414.94,1984-11
M978,MACRO,4426.6,1984-12
M978,MACRO,4431.9,1985-01
M978,MACRO,4430.06,1985-02
M978,MACRO,4428.34,1985-03
M978,MACRO,4428.8,1985-04
M978,MACRO,4410.86,1985-05
M978,MACRO,4432.76,1985-06
M978,MACRO,4424.74,1985-07
M978,MACRO,4416.4,1985-08
M978,MACRO,4411.26,1985-09
M978,MACRO,4387.4,1985-10
M978,MACRO,4377.9,1985-11
M978,MACRO,4364.24,1985-12
M978,MACRO,4334.52,1986-01
M978,MACRO,4318.76,1986-02
M978,MACRO,4328.52,1986-03
M978,MACRO,4321.92,1986-04
M978,MACRO,4315.86,1986-05
M978,MACRO,4309.04,1986-06
M978,MACRO,4296.42,1986-07
M978,MACRO,4277.5,1986-08
M978,MACRO,4277.84,1986-09
M978,MACRO,4263.46,1986-10
M978,MACRO,4262.14,1986-11
M978,MACRO,4240.12,1986-12
M978,MACRO,4240.16,1987-01
M978,MACRO,4230.68,1987-02
M978,MACRO,4233.2,1987-03
M978,MACRO,4248.8,1987-04
M978,MACRO,4258.12,1987-05
M978,MACRO,4262.14,1987-06
M978,MACRO,4272.1,1987-07
M978,MACRO,4292.48,1987-08
M978,MACRO,4314.78,1987-09
M978,MACRO,4338.34,1987-10
M978,MACRO,4383.2,1987-11
M978,MACRO,4415.52,1987-12
M978,MACRO,4444.84,1988-01
M978,MACRO,4480.42,1988-02
M978,MACRO,4500.52,1988-03
M978,MACRO,4521.9,1988-04
M978,MACRO,4562.16,1988-05
M978,MACRO,4588.46,1988-06
M978,MACRO,4614.56,1988-07
M978,MACRO,4633.64,1988-08
M978,MACRO,4676.74,1988-09
M978,MACRO,4698.16,1988-10
M978,MACRO,4745.8,1988-11
M978,MACRO,4828.04,1988-12
M978,MACRO,4889.68,1989-01
M978,MACRO,4918.42,1989-02
M978,MACRO,4959.28,1989-03
M978,MACRO,4986.18,1989-04
M978,MACRO,5020.6,1989-05
M978,MACRO,5049.1,1989-06
M978,MACRO,5105.36,1989-07
M978,MACRO,5111.96,1989-08
M978,MACRO,5101,1989-09
M978,MACRO,5112.32,1989-10
M978,MACRO,5134.84,1989-11
M978,MACRO,5121.3,1989-12
M978,MACRO,5174,1990-01
M978,MACRO,5164.22,1990-02
M978,MACRO,5148.38,1990-03
M978,MACRO,5178.4,1990-04
M978,MACRO,5193.46,1990-05
M978,MACRO,5171.46,1990-06
M978,MACRO,5201.3,1990-07
M978,MACRO,5199.92,1990-08
M978,MACRO,5210.34,1990-09
M978,MACRO,5215.96,1990-10
M978,MACRO,5246.24,1990-11
M978,MACRO,5199.76,1990-12
M978,MACRO,5196.02,1991-01
M978,MACRO,5196.36,1991-02
M978,MACRO,5163.78,1991-03
M978,MACRO,5150.14,1991-04
M978,MACRO,5099.5,1991-05
M978,MACRO,5081.14,1991-06
M978,MACRO,5057.38,1991-07
M978,MACRO,5023.54,1991-08
M978,MACRO,5041.38,1991-09
M978,MACRO,5013.5,1991-10
M978,MACRO,5007.9,1991-11
M978,MACRO,4982.34,1991-12
M978,MACRO,4963.66,1992-01
M978,MACRO,4929.64,1992-02
M978,MACRO,4914.06,1992-03
M978,MACRO,4887.1,1992-04
M978,MACRO,4884.26,1992-05
M978,MACRO,4872.5,1992-06
M978,MACRO,4859.52,1992-07
M978,MACRO,4871.94,1992-08
M978,MACRO,4842.44,1992-09
M978,MACRO,4818.18,1992-10
M978,MACRO,4788.14,1992-11
M978,MACRO,4754.34,1992-12
M978,MACRO,4732.12,1993-01
M978,MACRO,4750.7,1993-02
M978,MACRO,4736.98,1993-03
M978,MACRO,4702.4,1993-04
M978,MACRO,4754.68,1993-05
M978,MACRO,4750.28,1993-06
M978,MACRO,4758.74,1993-07
M978,MACRO,4753.76,1993-08
M978,MACRO,4751.42,1993-09
M978,MACRO,4752.64,1993-10
M978,MACRO,4757.72,1993-11
M978,MACRO,4726.06,1993-12
M978,MACRO,4763.44,1994-01
M978,MACRO,4773.2,1994-02
M979,MACRO,6353,1983-01
M979,MACRO,6425,1983-02
M979,MACRO,6428,1983-03
M979,MACRO,6465,1983-04
M979,MACRO,6447,1983-05
M979,MACRO,6439,1983-06
M979,MACRO,6498,1983-07
M979,MACRO,6491,1983-08
M979,MACRO,6485,1983-09
M979,MACRO,6564,1983-10
M979,MACRO,6577,1983-11
M979,MACRO,6628,1983-12
M979,MACRO,6571,1984-01
M979,MACRO,6585,1984-02
M979,MACRO,6657,1984-03
M979,MACRO,6717,1984-04
M979,MACRO,6799,1984-05
M979,MACRO,6876,1984-06
M979,MACRO,6916,1984-07
M979,MACRO,6987,1984-08
M979,MACRO,7029,1984-09
M979,MACRO,7032,1984-10
M979,MACRO,7030,1984-11
M979,MACRO,7042,1984-12
M979,MACRO,7084,1985-01
M979,MACRO,7133,1985-02
M979,MACRO,7164,1985-03
M979,MACRO,7160,1985-04
M979,MACRO,7139,1985-05
M979,MACRO,7260,1985-06
M979,MACRO,7262,1985-07
M979,MACRO,7132,1985-08
M979,MACRO,7171,1985-09
M979,MACRO,6971,1985-10
M979,MACRO,7069,1985-11
M979,MACRO,7043,1985-12
M979,MACRO,6975,1986-01
M979,MACRO,6969,1986-02
M979,MACRO,6979,1986-03
M979,MACRO,6987,1986-04
M979,MACRO,7005,1986-05
M979,MACRO,7039,1986-06
M979,MACRO,7039,1986-07
M979,MACRO,7187,1986-08
M979,MACRO,6998,1986-09
M979,MACRO,6969,1986-10
M979,MACRO,7086,1986-11
M979,MACRO,7095,1986-12
M979,MACRO,7285,1987-01
M979,MACRO,7083,1987-02
M979,MACRO,7151,1987-03
M979,MACRO,7116,1987-04
M979,MACRO,7149,1987-05
M979,MACRO,7144,1987-06
M979,MACRO,7128,1987-07
M979,MACRO,7183,1987-08
M979,MACRO,7140,1987-09
M979,MACRO,7121,1987-10
M979,MACRO,7154,1987-11
M979,MACRO,7155,1987-12
M979,MACRO,7166,1988-01
M979,MACRO,7162,1988-02
M979,MACRO,7145,1988-03
M979,MACRO,7181,1988-04
M979,MACRO,7300,1988-05
M979,MACRO,7218,1988-06
M979,MACRO,7289,1988-07
M979,MACRO,7319,1988-08
M979,MACRO,7406,1988-09
M979,MACRO,7468,1988-10
M979,MACRO,7450,1988-11
M979,MACRO,7493,1988-12
M979,MACRO,7542,1989-01
M979,MACRO,7584,1989-02
M979,MACRO,7647,1989-03
M979,MACRO,7707,1989-04
M979,MACRO,7819,1989-05
M979,MACRO,7775,1989-06
M979,MACRO,7871,1989-07
M979,MACRO,7815,1989-08
M979,MACRO,7843,1989-09
M979,MACRO,7843,1989-10
M979,MACRO,7814,1989-11
M979,MACRO,7779,1989-12
M979,MACRO,7745,1990-01
M979,MACRO,7730,1990-02
M979,MACRO,7740,1990-03
M979,MACRO,7783,1990-04
M979,MACRO,7743,1990-05
M979,MACRO,7803,1990-06
M979,MACRO,7823,1990-07
M979,MACRO,7863,1990-08
M979,MACRO,7962,1990-09
M979,MACRO,8085,1990-10
M979,MACRO,8091,1990-11
M979,MACRO,8180,1990-12
M979,MACRO,8214,1991-01
M979,MACRO,8219,1991-02
M979,MACRO,8143,1991-03
M979,MACRO,8117,1991-04
M979,MACRO,8048,1991-05
M979,MACRO,8020,1991-06
M979,MACRO,7972,1991-07
M979,MACRO,7956,1991-08
M979,MACRO,7879,1991-09
M979,MACRO,7844,1991-10
M979,MACRO,7915,1991-11
M979,MACRO,7939,1991-12
M979,MACRO,7850,1992-01
M979,MACRO,7877,1992-02
M979,MACRO,7835,1992-03
M979,MACRO,7821,1992-04
M979,MACRO,7838,1992-05
M979,MACRO,7863,1992-06
M979,MACRO,7841,1992-07
M979,MACRO,7905,1992-08
M979,MACRO,7878,1992-09
M979,MACRO,7799,1992-10
M979,MACRO,7845,1992-11
M979,MACRO,7768,1992-12
M979,MACRO,7773,1993-01
M979,MACRO,7757,1993-02
M979,MACRO,7783,1993-03
M979,MACRO,7838,1993-04
M979,MACRO,7724,1993-05
M979,MACRO,7687,1993-06
M979,MACRO,7692,1993-07
M979,MACRO,7621,1993-08
M979,MACRO,7601,1993-09
M979,MACRO,7594,1993-10
M979,MACRO,7518,1993-11
M979,MACRO,7493,1993-12
M979,MACRO,7556,1994-01
M979,MACRO,7509,1994-02
M980,MACRO,4759.4,1983-01
M980,MACRO,4714.8,1983-02
M980,MACRO,4568.6,1983-03
M980,MACRO,4626.6,1983-04
M980,MACRO,4585.8,1983-05
M980,MACRO,4527.2,1983-06
M980,MACRO,4494.8,1983-07
M980,MACRO,4486.2,1983-08
M980,MACRO,4460,1983-09
M980,MACRO,4466.6,1983-10
M980,MACRO,4508.2,1983-11
M980,MACRO,4461.6,1983-12
M980,MACRO,4446.4,1984-01
M980,MACRO,4487.2,1984-02
M980,MACRO,4517.2,1984-03
M980,MACRO,4575,1984-04
M980,MACRO,4646.2,1984-05
M980,MACRO,4651.2,1984-06
M980,MACRO,4657.6,1984-07
M980,MACRO,4676.2,1984-08
M980,MACRO,4678.2,1984-09
M980,MACRO,4596,1984-10
M980,MACRO,4538,1984-11
M980,MACRO,4488.8,1984-12
M980,MACRO,4352.8,1985-01
M980,MACRO,4280.2,1985-02
M980,MACRO,4307.8,1985-03
M980,MACRO,4255,1985-04
M980,MACRO,4213.4,1985-05
M980,MACRO,4204,1985-06
M980,MACRO,4162.4,1985-07
M980,MACRO,4132.6,1985-08
M980,MACRO,4118.2,1985-09
M980,MACRO,4072.2,1985-10
M980,MACRO,4049.6,1985-11
M980,MACRO,4002.8,1985-12
M980,MACRO,3960.2,1986-01
M980,MACRO,3943.6,1986-02
M980,MACRO,3907.4,1986-03
M980,MACRO,3880,1986-04
M980,MACRO,3869.2,1986-05
M980,MACRO,3857.4,1986-06
M980,MACRO,3844,1986-07
M980,MACRO,3743,1986-08
M980,MACRO,3665.6,1986-09
M980,MACRO,3615.8,1986-10
M980,MACRO,3631.8,1986-11
M980,MACRO,3695.4,1986-12
M980,MACRO,3647.6,1987-01
M980,MACRO,3572.8,1987-02
M980,MACRO,3557.6,1987-03
M980,MACRO,3568,1987-04
M980,MACRO,3543.8,1987-05
M980,MACRO,3544.8,1987-06
M980,MACRO,3566.8,1987-07
M980,MACRO,3599.2,1987-08
M980,MACRO,3645.2,1987-09
M980,MACRO,3696.4,1987-10
M980,MACRO,3763,1987-11
M980,MACRO,3816.4,1987-12
M980,MACRO,3885,1988-01
M980,MACRO,3961.8,1988-02
M980,MACRO,4010.2,1988-03
M980,MACRO,4037.6,1988-04
M980,MACRO,4076,1988-05
M980,MACRO,4063.6,1988-06
M980,MACRO,4122.8,1988-07
M980,MACRO,4190.8,1988-08
M980,MACRO,4265.6,1988-09
M980,MACRO,4344.4,1988-10
M980,MACRO,4393.6,1988-11
M980,MACRO,4462.8,1988-12
M980,MACRO,4544.8,1989-01
M980,MACRO,4582,1989-02
M980,MACRO,4606.2,1989-03
M980,MACRO,4652.4,1989-04
M980,MACRO,4703.6,1989-05
M980,MACRO,4689.8,1989-06
M980,MACRO,4709.8,1989-07
M980,MACRO,4648.6,1989-08
M980,MACRO,4600,1989-09
M980,MACRO,4559.8,1989-10
M980,MACRO,4561.2,1989-11
M980,MACRO,4502.8,1989-12
M980,MACRO,4504.4,1990-01
M980,MACRO,4502.2,1990-02
M980,MACRO,4406.8,1990-03
M980,MACRO,4410.4,1990-04
M980,MACRO,4400,1990-05
M980,MACRO,4420.4,1990-06
M980,MACRO,4447.6,1990-07
M980,MACRO,4470.6,1990-08
M980,MACRO,4497,1990-09
M980,MACRO,4483.8,1990-10
M980,MACRO,4468,1990-11
M980,MACRO,4449,1990-12
M980,MACRO,4434.4,1991-01
M980,MACRO,4405,1991-02
M980,MACRO,4416.8,1991-03
M980,MACRO,4359.4,1991-04
M980,MACRO,4292.4,1991-05
M980,MACRO,4260.6,1991-06
M980,MACRO,4204.4,1991-07
M980,MACRO,4161.2,1991-08
M980,MACRO,4141.6,1991-09
M980,MACRO,4114.4,1991-10
M980,MACRO,4089.6,1991-11
M980,MACRO,4056,1991-12
M980,MACRO,4000.6,1992-01
M980,MACRO,3968.4,1992-02
M980,MACRO,3989,1992-03
M980,MACRO,3975.6,1992-04
M980,MACRO,3969.6,1992-05
M980,MACRO,3969.6,1992-06
M980,MACRO,3964.4,1992-07
M980,MACRO,3988.8,1992-08
M980,MACRO,3971.6,1992-09
M980,MACRO,3929.6,1992-10
M980,MACRO,3896,1992-11
M980,MACRO,3879.4,1992-12
M980,MACRO,3873.2,1993-01
M980,MACRO,3880.8,1993-02
M980,MACRO,3868.6,1993-03
M980,MACRO,3872.2,1993-04
M980,MACRO,3841.2,1993-05
M980,MACRO,3830.2,1993-06
M980,MACRO,3861,1993-07
M980,MACRO,3876.8,1993-08
M980,MACRO,3848.2,1993-09
M980,MACRO,3865.6,1993-10
M980,MACRO,3855.4,1993-11
M980,MACRO,3888.4,1993-12
M980,MACRO,3897.4,1994-01
M980,MACRO,3914,1994-02
M981,MACRO,6155,1983-01
M981,MACRO,6014,1983-02
M981,MACRO,5745,1983-03
M981,MACRO,5844.5,1983-04
M981,MACRO,5731.5,1983-05
M981,MACRO,5633,1983-06
M981,MACRO,5590,1983-07
M981,MACRO,5521,1983-08
M981,MACRO,5481,1983-09
M981,MACRO,5499.5,1983-10
M981,MACRO,5529.5,1983-11
M981,MACRO,5532.5,1983-12
M981,MACRO,5533,1984-01
M981,MACRO,5542,1984-02
M981,MACRO,5535.5,1984-03
M981,MACRO,5595,1984-04
M981,MACRO,5699.5,1984-05
M981,MACRO,5717,1984-06
M981,MACRO,5769.5,1984-07
M981,MACRO,5820.5,1984-08
M981,MACRO,5843,1984-09
M981,MACRO,5706.5,1984-10
M981,MACRO,5613,1984-11
M981,MACRO,5543.5,1984-12
M981,MACRO,5452,1985-01
M981,MACRO,5257,1985-02
M981,MACRO,5258,1985-03
M981,MACRO,5185,1985-04
M981,MACRO,5123,1985-05
M981,MACRO,5100.5,1985-06
M981,MACRO,5058.5,1985-07
M981,MACRO,5045.5,1985-08
M981,MACRO,5039,1985-09
M981,MACRO,4978,1985-10
M981,MACRO,4966,1985-11
M981,MACRO,4870.5,1985-12
M981,MACRO,4808.5,1986-01
M981,MACRO,4800.5,1986-02
M981,MACRO,4775.5,1986-03
M981,MACRO,4751,1986-04
M981,MACRO,4767.5,1986-05
M981,MACRO,4715,1986-06
M981,MACRO,4658,1986-07
M981,MACRO,4455.5,1986-08
M981,MACRO,4300.5,1986-09
M981,MACRO,4182.5,1986-10
M981,MACRO,4260.5,1986-11
M981,MACRO,4302.5,1986-12
M981,MACRO,4248.5,1987-01
M981,MACRO,4114.5,1987-02
M981,MACRO,4059,1987-03
M981,MACRO,4032.5,1987-04
M981,MACRO,4021,1987-05
M981,MACRO,4032.5,1987-06
M981,MACRO,4046,1987-07
M981,MACRO,4091,1987-08
M981,MACRO,4136,1987-09
M981,MACRO,4221.5,1987-10
M981,MACRO,4278.5,1987-11
M981,MACRO,4310.5,1987-12
M981,MACRO,4442,1988-01
M981,MACRO,4532.5,1988-02
M981,MACRO,4580.5,1988-03
M981,MACRO,4642.5,1988-04
M981,MACRO,4686,1988-05
M981,MACRO,4709.5,1988-06
M981,MACRO,4790.5,1988-07
M981,MACRO,4874,1988-08
M981,MACRO,4978.5,1988-09
M981,MACRO,5069.5,1988-10
M981,MACRO,5099.5,1988-11
M981,MACRO,5235,1988-12
M981,MACRO,5288,1989-01
M981,MACRO,5379,1989-02
M981,MACRO,5486.5,1989-03
M981,MACRO,5526.5,1989-04
M981,MACRO,5555,1989-05
M981,MACRO,5580.5,1989-06
M981,MACRO,5626,1989-07
M981,MACRO,5610,1989-08
M981,MACRO,5575.5,1989-09
M981,MACRO,5562.5,1989-10
M981,MACRO,5596.5,1989-11
M981,MACRO,5472.5,1989-12
M981,MACRO,5550,1990-01
M981,MACRO,5581,1990-02
M981,MACRO,5434.5,1990-03
M981,MACRO,5436.5,1990-04
M981,MACRO,5374.5,1990-05
M981,MACRO,5366.5,1990-06
M981,MACRO,5398,1990-07
M981,MACRO,5428,1990-08
M981,MACRO,5475,1990-09
M981,MACRO,5465,1990-10
M981,MACRO,5469,1990-11
M981,MACRO,5494,1990-12
M981,MACRO,5473.5,1991-01
M981,MACRO,5432,1991-02
M981,MACRO,5479,1991-03
M981,MACRO,5396.5,1991-04
M981,MACRO,5315,1991-05
M981,MACRO,5276,1991-06
M981,MACRO,5233,1991-07
M981,MACRO,5189,1991-08
M981,MACRO,5184.5,1991-09
M981,MACRO,5130,1991-10
M981,MACRO,5101.5,1991-11
M981,MACRO,5095,1991-12
M981,MACRO,5016,1992-01
M981,MACRO,5012.5,1992-02
M981,MACRO,5006,1992-03
M981,MACRO,4952,1992-04
M981,MACRO,4955,1992-05
M981,MACRO,4980.5,1992-06
M981,MACRO,4975.5,1992-07
M981,MACRO,4974.5,1992-08
M981,MACRO,4916.5,1992-09
M981,MACRO,4908,1992-10
M981,MACRO,4880.5,1992-11
M981,MACRO,4876,1992-12
M981,MACRO,4869,1993-01
M981,MACRO,4877.5,1993-02
M981,MACRO,4795.5,1993-03
M981,MACRO,4808,1993-04
M981,MACRO,4722,1993-05
M981,MACRO,4715.5,1993-06
M981,MACRO,4776.5,1993-07
M981,MACRO,4721.5,1993-08
M981,MACRO,4684.5,1993-09
M981,MACRO,4735,1993-10
M981,MACRO,4736.5,1993-11
M981,MACRO,4742.5,1993-12
M981,MACRO,4775,1994-01
M981,MACRO,4786,1994-02
M982,MACRO,2119.9,1983-01
M982,MACRO,2108.7,1983-02
M982,MACRO,2092,1983-03
M982,MACRO,2104.2,1983-04
M982,MACRO,2110.1,1983-05
M982,MACRO,2114,1983-06
M982,MACRO,2138.8,1983-07
M982,MACRO,2165.5,1983-08
M982,MACRO,2155.1,1983-09
M982,MACRO,2135.2,1983-10
M982,MACRO,2163.1,1983-11
M982,MACRO,2175.2,1983-12
M982,MACRO,2183.3,1984-01
M982,MACRO,2201.5,1984-02
M982,MACRO,2212.3,1984-03
M982,MACRO,2223.8,1984-04
M982,MACRO,2241.9,1984-05
M982,MACRO,2269.2,1984-06
M982,MACRO,2261.4,1984-07
M982,MACRO,2273.4,1984-08
M982,MACRO,2299.3,1984-09
M982,MACRO,2315.5,1984-10
M982,MACRO,2338.7,1984-11
M982,MACRO,2333,1984-12
M982,MACRO,2311,1985-01
M982,MACRO,2303.6,1985-02
M982,MACRO,2310.5,1985-03
M982,MACRO,2295.8,1985-04
M982,MACRO,2265.5,1985-05
M982,MACRO,2271.1,1985-06
M982,MACRO,2231.9,1985-07
M982,MACRO,2245,1985-08
M982,MACRO,2249.7,1985-09
M982,MACRO,2300.5,1985-10
M982,MACRO,2280.4,1985-11
M982,MACRO,2290.7,1985-12
M982,MACRO,2261.5,1986-01
M982,MACRO,2259.1,1986-02
M982,MACRO,2249.8,1986-03
M982,MACRO,2271.2,1986-04
M982,MACRO,2259,1986-05
M982,MACRO,2259.4,1986-06
M982,MACRO,2250.2,1986-07
M982,MACRO,2243.3,1986-08
M982,MACRO,2234.3,1986-09
M982,MACRO,2216.5,1986-10
M982,MACRO,2197.6,1986-11
